Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src IP,Prediction
53,24947,0,2,0.0,82.0,0.0,0.0,0.0,0.0,49.0,33.0,41.0,11.31370849898476,3286.9683729506555,80.16996031586964,24947.0,0.0,24947.0,24947.0,0.0,0.0,0.0,0.0,0.0,24947.0,24947.0,0.0,24947.0,24947.0,0,0,0,0,0,16,0.0,80.16996031586964,33.0,49.0,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,57.5,0.0,41.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,28917,0,2,0.0,121.0,0.0,0.0,0.0,0.0,73.0,48.0,60.5,17.67766952966369,4184.389805304838,69.16346785627832,28917.0,0.0,28917.0,28917.0,0.0,0.0,0.0,0.0,0.0,28917.0,28917.0,0.0,28917.0,28917.0,0,0,0,0,0,16,0.0,69.16346785627832,48.0,73.0,56.333333333333336,14.433756729740644,208.3333333333333,0,0,0,0,0,0,0,0,0.0,84.5,0.0,60.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,27308,0,2,0.0,368.0,0.0,0.0,0.0,0.0,324.0,44.0,184.0,197.9898987322333,13475.90449685074,73.23861139592793,27308.0,0.0,27308.0,27308.0,0.0,0.0,0.0,0.0,0.0,27308.0,27308.0,0.0,27308.0,27308.0,0,0,0,0,0,16,0.0,73.23861139592793,44.0,324.0,137.33333333333331,161.65807537309522,26133.33333333333,0,0,0,0,0,0,0,0,0.0,206.0,0.0,184.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,130957,9,14,3459.0,9342.0,1250.0,32.0,384.3333333333333,531.1784069406436,1250.0,21.0,667.2857142857142,582.8481037868374,97749.64301259191,175.63016868132289,5952.590909090909,10095.547753525956,29933.0,0.0,110345.0,13793.125,12497.556714785722,30018.0,145.0,130957.0,10073.615384615385,15851.330025891948,50465.0,0.0,0,0,0,0,72,112,68.7248486144307,106.9053200668922,21.0,1250.0,585.4583333333333,573.8078741610952,329255.47644927533,0,0,0,0,0,0,0,0,1.0,610.9130434782609,384.3333333333333,667.2857142857143,72,-1,-1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,27871,0,2,0.0,120.0,0.0,0.0,0.0,0.0,80.0,40.0,60.0,28.284271247461906,4305.550572279431,71.75917620465717,27871.0,0.0,27871.0,27871.0,0.0,0.0,0.0,0.0,0.0,27871.0,27871.0,0.0,27871.0,27871.0,0,0,0,0,0,16,0.0,71.75917620465717,40.0,80.0,53.333333333333336,23.09401076758504,533.3333333333334,0,0,0,0,0,0,0,0,0.0,80.0,0.0,60.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,135703,10,14,3248.0,9260.0,1250.0,31.0,324.79999999999995,501.430575675459,1250.0,21.0,661.4285714285714,562.7075636578935,92171.87534542348,176.85681230333893,5900.130434782609,10042.363676420317,26674.0,0.0,110539.0,12282.111111111111,11971.340249158033,27357.0,220.0,135703.0,10438.692307692309,16432.108560095665,52138.0,0.0,0,0,0,0,80,112,73.69033845972456,103.16647384361436,21.0,1250.0,550.3199999999999,560.8842512794715,314591.14333333337,0,0,0,0,0,0,0,0,1.0,573.25,324.8,661.4285714285714,80,-1,-1,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,27152,0,2,0.0,150.0,0.0,0.0,0.0,0.0,114.0,36.0,75.0,55.15432893255071,5524.454920447849,73.65939893930465,27152.0,0.0,27152.0,27152.0,0.0,0.0,0.0,0.0,0.0,27152.0,27152.0,0.0,27152.0,27152.0,0,0,0,0,0,16,0.0,73.65939893930465,36.0,114.0,62.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,0.0,93.0,0.0,75.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,51316,0,2,0.0,134.0,0.0,0.0,0.0,0.0,102.0,32.0,67.0,49.49747468305833,2611.2713383739965,38.9741990802089,51316.0,0.0,51316.0,51316.0,0.0,0.0,0.0,0.0,0.0,51316.0,51316.0,0.0,51316.0,51316.0,0,0,0,0,0,16,0.0,38.9741990802089,32.0,102.0,55.33333333333333,40.41451884327381,1633.3333333333333,0,0,0,0,0,0,0,0,0.0,83.0,0.0,67.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,23778863,12,18,3443.0,9459.0,1250.0,31.0,286.9166666666667,464.51312895298986,1250.0,24.0,525.5,557.2816639197601,542.5827130590726,1.2616246622052534,819960.7931034483,4350863.095810608,23441720.0,0.0,23757965.0,2159815.0,7074689.836083219,23490495.0,123.0,23778863.0,1398756.6470588234,5692637.790083587,23489050.0,0.0,0,0,0,0,96,144,0.5046498648821014,0.7569747973231521,24.0,1250.0,456.5161290322581,538.9343726879147,290450.2580645161,0,0,0,0,0,0,0,0,1.0,471.73333333333335,286.9166666666667,525.5,96,-1,-1,12,0,240149.0,0.0,240149.0,240149.0,23441720.0,0.0,23441720.0,23441720.0,192.168.1.5,0
53,26251,0,2,0.0,82.0,0.0,0.0,0.0,0.0,49.0,33.0,41.0,11.31370849898476,3123.6905260751973,76.18757380671212,26251.0,0.0,26251.0,26251.0,0.0,0.0,0.0,0.0,0.0,26251.0,26251.0,0.0,26251.0,26251.0,0,0,0,0,0,16,0.0,76.18757380671212,33.0,49.0,38.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,57.5,0.0,41.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,30282,0,2,0.0,177.0,0.0,0.0,0.0,0.0,146.0,31.0,88.5,81.31727983645297,5845.056469189618,66.04583581005218,30282.0,0.0,30282.0,30282.0,0.0,0.0,0.0,0.0,0.0,30282.0,30282.0,0.0,30282.0,30282.0,0,0,0,0,0,16,0.0,66.04583581005218,31.0,146.0,69.33333333333334,66.39528095680697,4408.333333333334,0,0,0,0,0,0,0,0,0.0,104.0,0.0,88.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
0,116427767,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515340983908074,23285553.4,7988572.123781652,34508002.0,14539924.0,89496644.0,22374161.0,8919200.565295264,34508002.0,14539924.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0429450819923395,0.0085890163984679,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,23285553.4,7988572.123781652,34508002.0,14539924.0,192.168.1.8,0
53,26541,0,2,0.0,144.0,0.0,0.0,0.0,0.0,96.0,48.0,72.0,33.94112549695428,5425.567989148864,75.35511096040089,26541.0,0.0,26541.0,26541.0,0.0,0.0,0.0,0.0,0.0,26541.0,26541.0,0.0,26541.0,26541.0,0,0,0,0,0,16,0.0,75.35511096040089,48.0,96.0,64.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,0.0,96.0,0.0,72.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
50374,79,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.45569620253,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,40,0.0,25316.45569620253,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,-1,509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.250.197.142,0
443,14135429,9,15,2690.0,8724.0,1250.0,34.0,298.8888888888889,494.5397972975594,1250.0,33.0,581.5999999999999,555.8624958438141,807.4746086588528,1.6978614515342971,614583.8695652174,2940452.072218647,14103362.0,0.0,14129022.0,1766127.75,4990493.946992099,14116969.0,75.0,14135429.0,1009673.5,3770457.6558287735,14109730.0,0.0,0,0,0,0,72,120,0.6366980443253615,1.0611634072089358,33.0,1250.0,506.56000000000006,551.8013742884905,304484.7566666668,0,0,0,0,0,0,0,0,1.0,527.6666666666666,298.8888888888889,581.6,72,-1,-1,9,0,25699.0,0.0,25699.0,25699.0,14103362.0,0.0,14103362.0,14103362.0,192.168.1.5,0
50370,19,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105263.15789473684,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,19.0,0,0,0,0,0,40,0.0,105263.15789473684,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,-1,509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.250.197.99,0
50111,108,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18518.51851851852,108.0,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,0.0,108.0,108.0,0,0,0,0,0,40,0.0,18518.51851851852,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,-1,514,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16.80.230,0
53,26028,0,2,0.0,123.0,0.0,0.0,0.0,0.0,90.0,33.0,61.5,40.30508652763321,4725.6800368833565,76.84032580298141,26028.0,0.0,26028.0,26028.0,0.0,0.0,0.0,0.0,0.0,26028.0,26028.0,0.0,26028.0,26028.0,0,0,0,0,0,16,0.0,76.84032580298141,33.0,90.0,52.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,78.0,0.0,61.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
5353,3032426,2,1,80.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,39.57227645456146,0.9893069113640366,1516213.0,706473.2135106043,2015765.0,1016661.0,2015765.0,2015765.0,0.0,2015765.0,2015765.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.6595379409093577,0.3297689704546788,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,53.333333333333336,40.0,40.0,16,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117647.0588235294,17.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,58823.52941176471,58823.52941176471,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,20,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,30174,0,2,0.0,212.0,0.0,0.0,0.0,0.0,180.0,32.0,106.0,104.65180361560904,7025.916351826076,66.28222973420826,30174.0,0.0,30174.0,30174.0,0.0,0.0,0.0,0.0,0.0,30174.0,30174.0,0.0,30174.0,30174.0,0,0,0,0,0,16,0.0,66.28222973420826,32.0,180.0,81.33333333333334,85.44783984006462,7301.333333333334,0,0,0,0,0,0,0,0,0.0,122.0,0.0,106.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,28780,0,2,0.0,112.0,0.0,0.0,0.0,0.0,64.0,48.0,56.0,11.31370849898476,3891.591382904795,69.49270326615705,28780.0,0.0,28780.0,28780.0,0.0,0.0,0.0,0.0,0.0,28780.0,28780.0,0.0,28780.0,28780.0,0,0,0,0,0,16,0.0,69.49270326615705,48.0,64.0,53.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,56.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,29139,0,2,0.0,94.0,0.0,0.0,0.0,0.0,55.0,39.0,47.0,11.31370849898476,3225.91715570198,68.6365352277017,29139.0,0.0,29139.0,29139.0,0.0,0.0,0.0,0.0,0.0,29139.0,29139.0,0.0,29139.0,29139.0,0,0,0,0,0,16,0.0,68.6365352277017,39.0,55.0,44.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,66.5,0.0,47.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,25812,0,2,0.0,94.0,0.0,0.0,0.0,0.0,55.0,39.0,47.0,11.31370849898476,3641.7170308383697,77.48334108166743,25812.0,0.0,25812.0,25812.0,0.0,0.0,0.0,0.0,0.0,25812.0,25812.0,0.0,25812.0,25812.0,0,0,0,0,0,16,0.0,77.48334108166743,39.0,55.0,44.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,66.5,0.0,47.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,40172,0,2,0.0,163.0,0.0,0.0,0.0,0.0,125.0,38.0,81.5,61.518289963229634,4057.552524146171,49.78592054167082,40172.0,0.0,40172.0,40172.0,0.0,0.0,0.0,0.0,0.0,40172.0,40172.0,0.0,40172.0,40172.0,0,0,0,0,0,16,0.0,49.78592054167082,38.0,125.0,67.0,50.22947341949744,2523.0,0,0,0,0,0,0,0,0,0.0,100.5,0.0,81.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,43976,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,3615.608513734765,45.47935237402219,43976.0,0.0,43976.0,43976.0,0.0,0.0,0.0,0.0,0.0,43976.0,43976.0,0.0,43976.0,43976.0,0,0,0,0,0,16,0.0,45.47935237402219,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,216382,21,32,6436.0,28761.0,1250.0,31.0,306.4761904761905,495.6080728809428,1250.0,23.0,898.78125,505.83299133307605,162661.4043682007,244.93719440618904,4161.192307692308,12554.376557464186,78379.0,0.0,201443.0,10072.150000000003,19165.858689140576,78767.0,18.0,216382.0,6980.064516129034,20589.519099022986,105728.0,0.0,0,0,0,0,168,256,97.05058646282964,147.88660794335942,23.0,1250.0,674.9444444444447,576.7435065321881,332633.0723270441,0,0,0,0,0,0,0,0,1.0,687.6792452830189,306.4761904761905,898.78125,168,-1,-1,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,259545,11,18,7353.0,7564.0,1250.0,31.0,668.4545454545453,602.1399112559079,1250.0,24.0,420.2222222222222,531.386704825553,57473.655820763255,111.73399603151668,9269.464285714286,17159.236755628564,53018.0,0.0,209971.0,20997.1,28782.449272082456,74107.0,20.0,259545.0,15267.352941176472,22040.97758704561,53217.0,0.0,0,0,0,0,88,144,42.38186056367874,69.35213546783794,24.0,1250.0,538.9000000000001,568.4175462602749,323098.5068965517,0,0,0,0,0,0,0,0,1.0,557.4827586206897,668.4545454545455,420.22222222222223,88,-1,-1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,25867,0,2,0.0,129.0,0.0,0.0,0.0,0.0,93.0,36.0,64.5,40.30508652763321,4987.049135964742,77.31859125526732,25867.0,0.0,25867.0,25867.0,0.0,0.0,0.0,0.0,0.0,25867.0,25867.0,0.0,25867.0,25867.0,0,0,0,0,0,16,0.0,77.31859125526732,36.0,93.0,55.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,82.5,0.0,64.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,44910140,621,1853,269045.0,1768146.0,1250.0,29.0,433.2447665056357,534.4087640463073,1250.0,33.0,954.2072315164608,457.8541379910625,45361.492972411135,55.08778195748221,18160.18600889609,196542.062394378,5295997.0,-1.0,44886889.0,72398.2080645161,392712.2837089189,5341038.0,12.0,44910140.0,24249.53563714906,228867.21964293,5319738.0,0.0,0,0,0,0,4968,14824,13.827612205172374,41.26016975230984,29.0,1250.0,823.6125252525246,528.7681920217822,279595.8008939843,0,0,0,0,0,0,0,0,2.0,823.945432497979,433.2447665056361,954.2072315164598,4968,-1,-1,621,0,36186458.0,0.0,36186458.0,36186458.0,5295997.0,0.0,5295997.0,5295997.0,192.168.1.5,0
5228,36145,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.332687785309176,36145.0,0.0,36145.0,36145.0,0.0,0.0,0.0,0.0,0.0,36145.0,36145.0,0.0,36145.0,36145.0,0,0,0,0,0,40,0.0,55.332687785309176,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,33171148,1,3,53.0,419.0,53.0,53.0,53.0,0.0,309.0,47.0,139.66666666666669,146.865017391254,14.229233187829374,0.1205867219307574,11057049.333333332,19104214.584035072,33116696.0,24661.0,0.0,0.0,0.0,0.0,0.0,33171148.0,16585574.0,23413412.854305927,33141357.0,29791.0,0,0,0,0,8,24,0.0301466804826893,0.090440041448068,47.0,309.0,103.8,114.89647514175532,13201.2,0,0,0,0,0,0,0,0,3.0,129.75,53.0,139.66666666666666,8,-1,-1,1,0,29791.0,0.0,29791.0,29791.0,33116696.0,0.0,33116696.0,33116696.0,192.168.1.5,0
0,76580622,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652906684409014,19145155.5,11819004.019205298,36556756.0,10533306.0,66047316.0,22015772.0,12652693.36815498,36556756.0,13516261.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0522325347527211,0.0130581336881802,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,19145155.5,11819004.019205298,36556756.0,10533306.0,192.168.1.8,0
123,24932,0,2,0.0,96.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,3850.473287341569,80.21819348628269,24932.0,0.0,24932.0,24932.0,0.0,0.0,0.0,0.0,0.0,24932.0,24932.0,0.0,24932.0,24932.0,0,0,0,0,0,16,0.0,80.21819348628269,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,60059770,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0333001608231266,0.0666003216462533,20019923.333333336,34633788.023772426,60011577.0,23303.0,0.0,0.0,0.0,0.0,0.0,60059770.0,30029885.0,42433470.8679369,60034880.0,24890.0,0,0,0,0,20,84,0.0166500804115633,0.04995024123469,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,20,-1,9,1,0,24890.0,0.0,24890.0,24890.0,60011577.0,0.0,60011577.0,60011577.0,192.168.1.5,0
0,24837,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.2502315094415,1307.2105263157891,1347.7627378959617,4001.0,70.0,22248.0,2781.0,694.325983547045,4161.0,1802.0,24837.0,2483.7000000000003,1011.2258842063376,4162.0,176.0,0,0,0,0,0,0,362.3626041792487,442.88762733019286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.1,0
53,26217,0,2,0.0,113.0,0.0,0.0,0.0,0.0,79.0,34.0,56.5,31.81980515339464,4310.180417286493,76.28637906701758,26217.0,0.0,26217.0,26217.0,0.0,0.0,0.0,0.0,0.0,26217.0,26217.0,0.0,26217.0,26217.0,0,0,0,0,0,16,0.0,76.28637906701758,34.0,79.0,49.0,25.98076211353316,675.0,0,0,0,0,0,0,0,0,0.0,73.5,0.0,56.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,27335,0,2,0.0,88.0,0.0,0.0,0.0,0.0,52.0,36.0,44.0,11.31370849898476,3219.315895372233,73.16627034936894,27335.0,0.0,27335.0,27335.0,0.0,0.0,0.0,0.0,0.0,27335.0,27335.0,0.0,27335.0,27335.0,0,0,0,0,0,16,0.0,73.16627034936894,36.0,52.0,41.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,62.0,0.0,44.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,22917293,331,1652,31252.0,1717092.0,1250.0,29.0,94.41691842900306,195.62693674329725,1250.0,39.0,1039.401937046005,385.9763529958243,76289.28948981888,86.52854418713414,11562.71089808275,60618.50384954055,1885910.0,0.0,22873232.0,69312.82424242422,145086.07656590684,1909500.0,18.0,22917293.0,13880.85584494246,71719.09029147949,1908673.0,0.0,0,0,0,0,2648,13216,14.44324161671276,72.08530257042138,29.0,1250.0,881.8518145161303,504.6284256005487,254649.8479240885,0,0,0,0,0,0,0,0,4.0,882.2965204236006,94.41691842900302,1039.4019370460048,2648,-1,-1,331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,9135805,18,26,4662.0,17854.0,1250.0,31.0,258.99999999999994,458.49241446031255,1250.0,22.0,686.6923076923078,585.1863135262662,2464.5885064315626,4.816214881994526,212460.58139534885,1337988.1613957582,8781755.0,0.0,9119461.0,536438.8823529412,2124877.425236068,8781755.0,32.0,9135805.0,365432.2,1764054.8479783966,8832405.0,0.0,0,0,0,0,144,208,1.9702697244523064,2.84594515754222,22.0,1250.0,528.1333333333334,576.298557409896,332120.0272727273,0,0,0,0,0,0,0,0,1.0,540.1363636363636,259.0,686.6923076923077,144,-1,-1,18,0,196408.0,0.0,196408.0,196408.0,8781755.0,0.0,8781755.0,8781755.0,192.168.1.5,0
53,27773,0,2,0.0,178.0,0.0,0.0,0.0,0.0,141.0,37.0,89.0,73.53910524340094,6409.102365606885,72.01238613041443,27773.0,0.0,27773.0,27773.0,0.0,0.0,0.0,0.0,0.0,27773.0,27773.0,0.0,27773.0,27773.0,0,0,0,0,0,16,0.0,72.01238613041443,37.0,141.0,71.66666666666666,60.04442799572108,3605.333333333333,0,0,0,0,0,0,0,0,0.0,107.5,0.0,89.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
50352,58,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,40,0.0,34482.75862068965,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,-1,509,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.250.71.202,0
53,25381,0,2,0.0,123.0,0.0,0.0,0.0,0.0,90.0,33.0,61.5,40.30508652763321,4846.144753949805,78.79910169024073,25381.0,0.0,25381.0,25381.0,0.0,0.0,0.0,0.0,0.0,25381.0,25381.0,0.0,25381.0,25381.0,0,0,0,0,0,16,0.0,78.79910169024073,33.0,90.0,52.0,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,0.0,78.0,0.0,61.5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111112,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,55555.55555555556,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,20,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
53,24434,0,2,0.0,112.0,0.0,0.0,0.0,0.0,64.0,48.0,56.0,11.31370849898476,4583.776704591962,81.85315543914217,24434.0,0.0,24434.0,24434.0,0.0,0.0,0.0,0.0,0.0,24434.0,24434.0,0.0,24434.0,24434.0,0,0,0,0,0,16,0.0,81.85315543914217,48.0,64.0,53.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,56.0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
443,879406,131,643,11416.0,832467.0,1250.0,31.0,87.14503816793892,216.7060441504682,1452.0,21.0,1294.6609642301698,399.18520613987926,959605.6883851144,880.1395487408546,1137.653298835705,14556.936793847011,349186.0,-2.0,877354.0,6748.876923076925,35836.5112165063,351024.0,27.0,879406.0,1369.7912772585669,16195.697636645544,352168.0,0.0,0,0,0,0,1048,5144,148.96418718998962,731.175361550865,21.0,1452.0,1090.494193548388,587.4595942165236,345108.7748370425,0,0,0,0,0,0,0,0,4.0,1091.9031007751937,87.14503816793894,1294.660964230171,1048,-1,-1,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.1.5,0
